"biz_dat.business_id" "biz_dat.stars" "biz_dat.date" "Year" "Month" "Day"
"603" "TFDT0ueZ3b3uyyMzhJFHTA" 5 "2010-05-09" 2010 5 9
"604" "TFDT0ueZ3b3uyyMzhJFHTA" 5 "2014-12-07" 2014 12 7
"605" "TFDT0ueZ3b3uyyMzhJFHTA" 3 "2012-07-23" 2012 7 23
"606" "TFDT0ueZ3b3uyyMzhJFHTA" 4 "2017-01-26" 2017 1 26
"607" "TFDT0ueZ3b3uyyMzhJFHTA" 1 "2017-07-22" 2017 7 22
"608" "TFDT0ueZ3b3uyyMzhJFHTA" 5 "2014-05-24" 2014 5 24
"609" "TFDT0ueZ3b3uyyMzhJFHTA" 5 "2014-05-24" 2014 5 24
"610" "TFDT0ueZ3b3uyyMzhJFHTA" 1 "2017-06-26" 2017 6 26
"611" "TFDT0ueZ3b3uyyMzhJFHTA" 4 "2016-09-25" 2016 9 25
"612" "TFDT0ueZ3b3uyyMzhJFHTA" 2 "2016-03-18" 2016 3 18
"613" "TFDT0ueZ3b3uyyMzhJFHTA" 1 "2013-03-29" 2013 3 29
"614" "TFDT0ueZ3b3uyyMzhJFHTA" 3 "2016-10-09" 2016 10 9
"615" "TFDT0ueZ3b3uyyMzhJFHTA" 2 "2016-07-01" 2016 7 1
"616" "TFDT0ueZ3b3uyyMzhJFHTA" 1 "2016-09-11" 2016 9 11
"617" "TFDT0ueZ3b3uyyMzhJFHTA" 4 "2013-06-02" 2013 6 2
"618" "TFDT0ueZ3b3uyyMzhJFHTA" 5 "2017-05-21" 2017 5 21
"619" "TFDT0ueZ3b3uyyMzhJFHTA" 4 "2015-12-29" 2015 12 29
"620" "TFDT0ueZ3b3uyyMzhJFHTA" 5 "2013-05-27" 2013 5 27
"621" "TFDT0ueZ3b3uyyMzhJFHTA" 4 "2016-09-02" 2016 9 2
"622" "TFDT0ueZ3b3uyyMzhJFHTA" 4 "2015-05-13" 2015 5 13
"623" "TFDT0ueZ3b3uyyMzhJFHTA" 1 "2013-08-18" 2013 8 18
"624" "ShnXvNkJKsDIQaGJeM0L6w" 5 "2013-12-24" 2013 12 24
"625" "ShnXvNkJKsDIQaGJeM0L6w" 5 "2015-05-13" 2015 5 13
"626" "ShnXvNkJKsDIQaGJeM0L6w" 4 "2013-04-20" 2013 4 20
"627" "ShnXvNkJKsDIQaGJeM0L6w" 4 "2014-10-31" 2014 10 31
"628" "ShnXvNkJKsDIQaGJeM0L6w" 4 "2014-03-30" 2014 3 30
"629" "ShnXvNkJKsDIQaGJeM0L6w" 3 "2015-09-30" 2015 9 30
"630" "ShnXvNkJKsDIQaGJeM0L6w" 4 "2015-07-13" 2015 7 13
"631" "2UmvDC88Wj3eKOBLFTh86w" 1 "2015-08-24" 2015 8 24
"632" "2UmvDC88Wj3eKOBLFTh86w" 1 "2014-11-19" 2014 11 19
"633" "2UmvDC88Wj3eKOBLFTh86w" 5 "2014-06-23" 2014 6 23
"634" "2UmvDC88Wj3eKOBLFTh86w" 1 "2017-06-09" 2017 6 9
"635" "2UmvDC88Wj3eKOBLFTh86w" 1 "2012-06-28" 2012 6 28
"636" "2UmvDC88Wj3eKOBLFTh86w" 1 "2014-08-29" 2014 8 29
"637" "2UmvDC88Wj3eKOBLFTh86w" 1 "2009-05-09" 2009 5 9
"638" "2UmvDC88Wj3eKOBLFTh86w" 5 "2016-09-26" 2016 9 26
"639" "2UmvDC88Wj3eKOBLFTh86w" 2 "2012-11-27" 2012 11 27
"640" "2UmvDC88Wj3eKOBLFTh86w" 5 "2017-01-18" 2017 1 18
"641" "2UmvDC88Wj3eKOBLFTh86w" 3 "2011-04-27" 2011 4 27
"642" "2UmvDC88Wj3eKOBLFTh86w" 1 "2014-08-29" 2014 8 29
"643" "2UmvDC88Wj3eKOBLFTh86w" 1 "2016-12-10" 2016 12 10
"644" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-03-15" 2017 3 15
"645" "e-hztV3mlfn5z8VmRFBNlw" 5 "2016-10-04" 2016 10 4
"646" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-06-16" 2017 6 16
"647" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-03-06" 2017 3 6
"648" "e-hztV3mlfn5z8VmRFBNlw" 5 "2016-12-01" 2016 12 1
"649" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-07-19" 2017 7 19
"650" "e-hztV3mlfn5z8VmRFBNlw" 5 "2016-08-28" 2016 8 28
"651" "e-hztV3mlfn5z8VmRFBNlw" 5 "2016-10-18" 2016 10 18
"652" "e-hztV3mlfn5z8VmRFBNlw" 5 "2016-10-23" 2016 10 23
"653" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-05-20" 2017 5 20
"654" "e-hztV3mlfn5z8VmRFBNlw" 5 "2016-09-14" 2016 9 14
"655" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-05-22" 2017 5 22
"656" "e-hztV3mlfn5z8VmRFBNlw" 3 "2017-06-18" 2017 6 18
"657" "e-hztV3mlfn5z8VmRFBNlw" 5 "2016-08-27" 2016 8 27
"658" "e-hztV3mlfn5z8VmRFBNlw" 5 "2016-11-19" 2016 11 19
"659" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-07-04" 2017 7 4
"660" "e-hztV3mlfn5z8VmRFBNlw" 2 "2017-01-15" 2017 1 15
"661" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-02-23" 2017 2 23
"662" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-03-06" 2017 3 6
"663" "e-hztV3mlfn5z8VmRFBNlw" 1 "2017-04-17" 2017 4 17
"664" "e-hztV3mlfn5z8VmRFBNlw" 5 "2016-09-03" 2016 9 3
"665" "e-hztV3mlfn5z8VmRFBNlw" 5 "2016-09-09" 2016 9 9
"666" "e-hztV3mlfn5z8VmRFBNlw" 5 "2016-08-30" 2016 8 30
"667" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-05-28" 2017 5 28
"668" "e-hztV3mlfn5z8VmRFBNlw" 4 "2016-10-18" 2016 10 18
"669" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-01-31" 2017 1 31
"670" "e-hztV3mlfn5z8VmRFBNlw" 5 "2016-10-09" 2016 10 9
"671" "e-hztV3mlfn5z8VmRFBNlw" 4 "2017-05-20" 2017 5 20
"672" "e-hztV3mlfn5z8VmRFBNlw" 3 "2017-02-13" 2017 2 13
"673" "e-hztV3mlfn5z8VmRFBNlw" 4 "2017-06-17" 2017 6 17
"674" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-06-19" 2017 6 19
"675" "e-hztV3mlfn5z8VmRFBNlw" 5 "2016-12-06" 2016 12 6
"676" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-06-19" 2017 6 19
"677" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-04-01" 2017 4 1
"678" "e-hztV3mlfn5z8VmRFBNlw" 5 "2016-09-26" 2016 9 26
"679" "e-hztV3mlfn5z8VmRFBNlw" 4 "2016-09-11" 2016 9 11
"680" "e-hztV3mlfn5z8VmRFBNlw" 4 "2017-06-11" 2017 6 11
"681" "e-hztV3mlfn5z8VmRFBNlw" 5 "2016-10-06" 2016 10 6
"682" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-01-03" 2017 1 3
"683" "e-hztV3mlfn5z8VmRFBNlw" 5 "2016-12-02" 2016 12 2
"684" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-02-17" 2017 2 17
"685" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-04-24" 2017 4 24
"686" "e-hztV3mlfn5z8VmRFBNlw" 4 "2017-02-17" 2017 2 17
"687" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-03-14" 2017 3 14
"688" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-07-17" 2017 7 17
"689" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-01-06" 2017 1 6
"690" "e-hztV3mlfn5z8VmRFBNlw" 5 "2016-10-07" 2016 10 7
"691" "e-hztV3mlfn5z8VmRFBNlw" 4 "2016-08-29" 2016 8 29
"692" "e-hztV3mlfn5z8VmRFBNlw" 5 "2016-08-27" 2016 8 27
"693" "e-hztV3mlfn5z8VmRFBNlw" 4 "2017-03-10" 2017 3 10
"694" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-06-18" 2017 6 18
"695" "e-hztV3mlfn5z8VmRFBNlw" 5 "2016-10-30" 2016 10 30
"696" "e-hztV3mlfn5z8VmRFBNlw" 5 "2016-08-29" 2016 8 29
"697" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-01-03" 2017 1 3
"698" "e-hztV3mlfn5z8VmRFBNlw" 5 "2016-12-13" 2016 12 13
"699" "e-hztV3mlfn5z8VmRFBNlw" 3 "2017-05-03" 2017 5 3
"700" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-01-28" 2017 1 28
"701" "e-hztV3mlfn5z8VmRFBNlw" 2 "2017-05-03" 2017 5 3
"702" "e-hztV3mlfn5z8VmRFBNlw" 5 "2016-11-06" 2016 11 6
"703" "e-hztV3mlfn5z8VmRFBNlw" 4 "2017-05-17" 2017 5 17
"704" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-04-06" 2017 4 6
"705" "e-hztV3mlfn5z8VmRFBNlw" 5 "2016-09-20" 2016 9 20
"706" "e-hztV3mlfn5z8VmRFBNlw" 4 "2017-02-12" 2017 2 12
"707" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-02-02" 2017 2 2
"708" "e-hztV3mlfn5z8VmRFBNlw" 2 "2017-03-10" 2017 3 10
"709" "e-hztV3mlfn5z8VmRFBNlw" 5 "2016-12-02" 2016 12 2
"710" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-07-19" 2017 7 19
"711" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-01-08" 2017 1 8
"712" "e-hztV3mlfn5z8VmRFBNlw" 5 "2017-03-01" 2017 3 1
"713" "AfoBKJuGBJvQhc3By4K9Dg" 4 "2005-03-04" 2005 3 4
"714" "AfoBKJuGBJvQhc3By4K9Dg" 3 "2007-05-24" 2007 5 24
"715" "AfoBKJuGBJvQhc3By4K9Dg" 4 "2009-08-11" 2009 8 11
"716" "AfoBKJuGBJvQhc3By4K9Dg" 5 "2008-01-07" 2008 1 7
"717" "AfoBKJuGBJvQhc3By4K9Dg" 5 "2006-09-01" 2006 9 1
"718" "AfoBKJuGBJvQhc3By4K9Dg" 4 "2008-02-28" 2008 2 28
"719" "AfoBKJuGBJvQhc3By4K9Dg" 5 "2008-06-10" 2008 6 10
"720" "AfoBKJuGBJvQhc3By4K9Dg" 1 "2009-08-22" 2009 8 22
"721" "AfoBKJuGBJvQhc3By4K9Dg" 4 "2009-06-15" 2009 6 15
"722" "AfoBKJuGBJvQhc3By4K9Dg" 4 "2006-11-06" 2006 11 6
"723" "AfoBKJuGBJvQhc3By4K9Dg" 5 "2005-09-19" 2005 9 19
"724" "AfoBKJuGBJvQhc3By4K9Dg" 3 "2008-11-16" 2008 11 16
"725" "AfoBKJuGBJvQhc3By4K9Dg" 1 "2008-06-18" 2008 6 18
"726" "AfoBKJuGBJvQhc3By4K9Dg" 4 "2008-09-08" 2008 9 8
"727" "AfoBKJuGBJvQhc3By4K9Dg" 5 "2007-09-22" 2007 9 22
"728" "AfoBKJuGBJvQhc3By4K9Dg" 5 "2005-05-03" 2005 5 3
"729" "AfoBKJuGBJvQhc3By4K9Dg" 3 "2009-05-13" 2009 5 13
"730" "AfoBKJuGBJvQhc3By4K9Dg" 5 "2007-09-09" 2007 9 9
"731" "AfoBKJuGBJvQhc3By4K9Dg" 4 "2006-12-12" 2006 12 12
"732" "AfoBKJuGBJvQhc3By4K9Dg" 5 "2008-04-13" 2008 4 13
"733" "AfoBKJuGBJvQhc3By4K9Dg" 5 "2008-11-10" 2008 11 10
"734" "AfoBKJuGBJvQhc3By4K9Dg" 2 "2009-06-03" 2009 6 3
"735" "AfoBKJuGBJvQhc3By4K9Dg" 5 "2008-08-12" 2008 8 12
"736" "AfoBKJuGBJvQhc3By4K9Dg" 5 "2007-04-10" 2007 4 10
"737" "AfoBKJuGBJvQhc3By4K9Dg" 5 "2006-10-22" 2006 10 22
"738" "AfoBKJuGBJvQhc3By4K9Dg" 4 "2009-03-30" 2009 3 30
"739" "AfoBKJuGBJvQhc3By4K9Dg" 4 "2008-03-11" 2008 3 11
"740" "PnHxk6TozuSFXmlWjoLpdA" 4 "2015-10-19" 2015 10 19
"741" "PnHxk6TozuSFXmlWjoLpdA" 5 "2015-08-22" 2015 8 22
"742" "PnHxk6TozuSFXmlWjoLpdA" 4 "2012-07-12" 2012 7 12
"743" "cOWBLBde6AAwzBDuoa85Ag" 2 "2016-08-06" 2016 8 6
"744" "cOWBLBde6AAwzBDuoa85Ag" 5 "2014-12-11" 2014 12 11
"745" "cOWBLBde6AAwzBDuoa85Ag" 5 "2013-04-11" 2013 4 11
"746" "cOWBLBde6AAwzBDuoa85Ag" 5 "2016-07-18" 2016 7 18
"747" "cOWBLBde6AAwzBDuoa85Ag" 1 "2014-09-27" 2014 9 27
"748" "cOWBLBde6AAwzBDuoa85Ag" 2 "2017-06-20" 2017 6 20
"749" "cOWBLBde6AAwzBDuoa85Ag" 5 "2015-10-03" 2015 10 3
"750" "cOWBLBde6AAwzBDuoa85Ag" 5 "2014-03-30" 2014 3 30
"751" "cOWBLBde6AAwzBDuoa85Ag" 5 "2015-03-29" 2015 3 29
"752" "cOWBLBde6AAwzBDuoa85Ag" 5 "2017-01-27" 2017 1 27
"753" "cOWBLBde6AAwzBDuoa85Ag" 5 "2017-03-11" 2017 3 11
"754" "cOWBLBde6AAwzBDuoa85Ag" 5 "2013-06-21" 2013 6 21
"755" "cOWBLBde6AAwzBDuoa85Ag" 4 "2014-07-27" 2014 7 27
"756" "cOWBLBde6AAwzBDuoa85Ag" 5 "2015-07-16" 2015 7 16
"757" "cOWBLBde6AAwzBDuoa85Ag" 5 "2014-04-01" 2014 4 1
"758" "cOWBLBde6AAwzBDuoa85Ag" 5 "2014-07-04" 2014 7 4
"759" "cOWBLBde6AAwzBDuoa85Ag" 5 "2015-03-10" 2015 3 10
"760" "cOWBLBde6AAwzBDuoa85Ag" 5 "2014-12-01" 2014 12 1
"761" "cOWBLBde6AAwzBDuoa85Ag" 5 "2013-06-08" 2013 6 8
"762" "cOWBLBde6AAwzBDuoa85Ag" 3 "2014-01-28" 2014 1 28
"763" "cOWBLBde6AAwzBDuoa85Ag" 3 "2014-04-19" 2014 4 19
"764" "cOWBLBde6AAwzBDuoa85Ag" 5 "2016-01-28" 2016 1 28
"765" "cOWBLBde6AAwzBDuoa85Ag" 5 "2012-03-09" 2012 3 9
"766" "cOWBLBde6AAwzBDuoa85Ag" 5 "2013-05-28" 2013 5 28
"767" "cOWBLBde6AAwzBDuoa85Ag" 5 "2014-01-21" 2014 1 21
"768" "cOWBLBde6AAwzBDuoa85Ag" 1 "2017-03-20" 2017 3 20
"769" "cOWBLBde6AAwzBDuoa85Ag" 4 "2014-06-29" 2014 6 29
"770" "cOWBLBde6AAwzBDuoa85Ag" 5 "2017-07-18" 2017 7 18
"771" "cOWBLBde6AAwzBDuoa85Ag" 5 "2014-02-20" 2014 2 20
"772" "cOWBLBde6AAwzBDuoa85Ag" 5 "2015-04-26" 2015 4 26
"773" "cOWBLBde6AAwzBDuoa85Ag" 5 "2015-01-11" 2015 1 11
"774" "cOWBLBde6AAwzBDuoa85Ag" 5 "2016-06-08" 2016 6 8
"775" "cOWBLBde6AAwzBDuoa85Ag" 1 "2016-10-17" 2016 10 17
"776" "cOWBLBde6AAwzBDuoa85Ag" 1 "2014-09-08" 2014 9 8
"777" "cOWBLBde6AAwzBDuoa85Ag" 5 "2014-11-23" 2014 11 23
"778" "cOWBLBde6AAwzBDuoa85Ag" 1 "2014-11-02" 2014 11 2
"779" "cOWBLBde6AAwzBDuoa85Ag" 5 "2014-09-28" 2014 9 28
"780" "cOWBLBde6AAwzBDuoa85Ag" 5 "2014-10-19" 2014 10 19
"781" "cOWBLBde6AAwzBDuoa85Ag" 5 "2016-08-03" 2016 8 3
"782" "cOWBLBde6AAwzBDuoa85Ag" 4 "2014-10-10" 2014 10 10
"783" "cOWBLBde6AAwzBDuoa85Ag" 5 "2014-03-01" 2014 3 1
"784" "cOWBLBde6AAwzBDuoa85Ag" 1 "2015-12-05" 2015 12 5
"785" "cOWBLBde6AAwzBDuoa85Ag" 4 "2013-10-30" 2013 10 30
"786" "cOWBLBde6AAwzBDuoa85Ag" 1 "2017-05-10" 2017 5 10
"787" "cOWBLBde6AAwzBDuoa85Ag" 1 "2017-05-10" 2017 5 10
"788" "cOWBLBde6AAwzBDuoa85Ag" 5 "2015-12-20" 2015 12 20
"789" "cOWBLBde6AAwzBDuoa85Ag" 5 "2013-10-23" 2013 10 23
"790" "cOWBLBde6AAwzBDuoa85Ag" 5 "2014-05-29" 2014 5 29
"791" "cOWBLBde6AAwzBDuoa85Ag" 4 "2013-11-20" 2013 11 20
"792" "cOWBLBde6AAwzBDuoa85Ag" 5 "2017-05-15" 2017 5 15
"793" "cOWBLBde6AAwzBDuoa85Ag" 5 "2014-04-24" 2014 4 24
"794" "cOWBLBde6AAwzBDuoa85Ag" 5 "2016-01-11" 2016 1 11
"795" "cOWBLBde6AAwzBDuoa85Ag" 5 "2013-11-24" 2013 11 24
"796" "cOWBLBde6AAwzBDuoa85Ag" 4 "2015-06-06" 2015 6 6
"797" "cOWBLBde6AAwzBDuoa85Ag" 3 "2017-05-02" 2017 5 2
"798" "cOWBLBde6AAwzBDuoa85Ag" 5 "2014-10-03" 2014 10 3
"799" "cOWBLBde6AAwzBDuoa85Ag" 5 "2010-02-03" 2010 2 3
"800" "cOWBLBde6AAwzBDuoa85Ag" 4 "2015-10-24" 2015 10 24
"801" "cOWBLBde6AAwzBDuoa85Ag" 5 "2016-06-26" 2016 6 26
"802" "ykSlMTRgyWzAmhP7ywc9gg" 5 "2014-01-04" 2014 1 4
"803" "ykSlMTRgyWzAmhP7ywc9gg" 2 "2013-09-23" 2013 9 23
"804" "ykSlMTRgyWzAmhP7ywc9gg" 4 "2013-09-25" 2013 9 25
"805" "ykSlMTRgyWzAmhP7ywc9gg" 1 "2014-12-28" 2014 12 28
"806" "ykSlMTRgyWzAmhP7ywc9gg" 2 "2014-08-02" 2014 8 2
"807" "ykSlMTRgyWzAmhP7ywc9gg" 4 "2013-10-04" 2013 10 4
"808" "ykSlMTRgyWzAmhP7ywc9gg" 4 "2013-07-08" 2013 7 8
"809" "zoq5SERVEDBd7MaKPjlLJA" 5 "2014-09-03" 2014 9 3
"810" "zoq5SERVEDBd7MaKPjlLJA" 5 "2015-02-10" 2015 2 10
"811" "zoq5SERVEDBd7MaKPjlLJA" 5 "2014-08-28" 2014 8 28
"812" "zoq5SERVEDBd7MaKPjlLJA" 5 "2016-12-01" 2016 12 1
"813" "zoq5SERVEDBd7MaKPjlLJA" 5 "2014-08-25" 2014 8 25
"814" "FxLfqxdYPA6Z85PFKaqLrg" 4 "2015-11-06" 2015 11 6
"815" "FxLfqxdYPA6Z85PFKaqLrg" 4 "2016-05-07" 2016 5 7
"816" "FxLfqxdYPA6Z85PFKaqLrg" 4 "2015-09-10" 2015 9 10
"817" "FxLfqxdYPA6Z85PFKaqLrg" 3 "2016-10-10" 2016 10 10
"818" "FxLfqxdYPA6Z85PFKaqLrg" 2 "2016-08-22" 2016 8 22
"819" "FxLfqxdYPA6Z85PFKaqLrg" 5 "2016-08-07" 2016 8 7
"820" "FxLfqxdYPA6Z85PFKaqLrg" 1 "2015-09-16" 2015 9 16
"821" "FxLfqxdYPA6Z85PFKaqLrg" 4 "2015-10-27" 2015 10 27
"822" "FxLfqxdYPA6Z85PFKaqLrg" 2 "2015-10-09" 2015 10 9
"823" "FxLfqxdYPA6Z85PFKaqLrg" 2 "2015-10-11" 2015 10 11
"824" "FxLfqxdYPA6Z85PFKaqLrg" 1 "2016-03-14" 2016 3 14
"825" "FxLfqxdYPA6Z85PFKaqLrg" 1 "2015-10-03" 2015 10 3
"826" "FxLfqxdYPA6Z85PFKaqLrg" 4 "2016-04-30" 2016 4 30
"827" "FxLfqxdYPA6Z85PFKaqLrg" 2 "2016-08-19" 2016 8 19
"828" "FxLfqxdYPA6Z85PFKaqLrg" 1 "2015-10-07" 2015 10 7
"829" "FxLfqxdYPA6Z85PFKaqLrg" 1 "2015-10-18" 2015 10 18
"830" "FxLfqxdYPA6Z85PFKaqLrg" 2 "2017-03-19" 2017 3 19
"831" "FxLfqxdYPA6Z85PFKaqLrg" 1 "2016-01-16" 2016 1 16
"832" "FxLfqxdYPA6Z85PFKaqLrg" 5 "2016-01-26" 2016 1 26
"833" "FxLfqxdYPA6Z85PFKaqLrg" 2 "2017-03-17" 2017 3 17
"834" "FxLfqxdYPA6Z85PFKaqLrg" 1 "2017-01-24" 2017 1 24
"835" "FxLfqxdYPA6Z85PFKaqLrg" 1 "2015-11-01" 2015 11 1
"836" "FxLfqxdYPA6Z85PFKaqLrg" 2 "2016-01-08" 2016 1 8
"837" "FxLfqxdYPA6Z85PFKaqLrg" 1 "2016-08-24" 2016 8 24
"838" "FxLfqxdYPA6Z85PFKaqLrg" 1 "2016-12-31" 2016 12 31
"839" "bzUSbd9YLoK3egnTkXFd1Q" 5 "2014-07-12" 2014 7 12
"840" "bzUSbd9YLoK3egnTkXFd1Q" 3 "2014-05-06" 2014 5 6
"841" "bzUSbd9YLoK3egnTkXFd1Q" 4 "2014-03-07" 2014 3 7
"842" "bzUSbd9YLoK3egnTkXFd1Q" 5 "2014-04-08" 2014 4 8
"843" "bzUSbd9YLoK3egnTkXFd1Q" 5 "2014-03-28" 2014 3 28
"844" "bzUSbd9YLoK3egnTkXFd1Q" 4 "2014-05-11" 2014 5 11
"845" "bzUSbd9YLoK3egnTkXFd1Q" 3 "2014-04-02" 2014 4 2
"846" "bzUSbd9YLoK3egnTkXFd1Q" 2 "2014-03-02" 2014 3 2
"847" "g_fGPZJlGeKGLgC-j-tj6w" 5 "2016-05-02" 2016 5 2
"848" "g_fGPZJlGeKGLgC-j-tj6w" 5 "2017-05-16" 2017 5 16
"849" "g_fGPZJlGeKGLgC-j-tj6w" 5 "2016-12-26" 2016 12 26
"850" "g_fGPZJlGeKGLgC-j-tj6w" 4 "2010-09-24" 2010 9 24
"851" "g_fGPZJlGeKGLgC-j-tj6w" 4 "2012-08-23" 2012 8 23
"852" "g_fGPZJlGeKGLgC-j-tj6w" 4 "2017-06-07" 2017 6 7
"853" "g_fGPZJlGeKGLgC-j-tj6w" 5 "2015-08-08" 2015 8 8
"854" "g_fGPZJlGeKGLgC-j-tj6w" 5 "2015-06-28" 2015 6 28
"855" "g_fGPZJlGeKGLgC-j-tj6w" 4 "2014-05-21" 2014 5 21
"856" "g_fGPZJlGeKGLgC-j-tj6w" 4 "2015-03-24" 2015 3 24
"857" "g_fGPZJlGeKGLgC-j-tj6w" 4 "2013-09-08" 2013 9 8
"858" "g_fGPZJlGeKGLgC-j-tj6w" 5 "2013-11-28" 2013 11 28
"859" "g_fGPZJlGeKGLgC-j-tj6w" 4 "2015-11-28" 2015 11 28
"860" "g_fGPZJlGeKGLgC-j-tj6w" 5 "2015-07-05" 2015 7 5
"861" "g_fGPZJlGeKGLgC-j-tj6w" 4 "2014-10-24" 2014 10 24
"862" "g_fGPZJlGeKGLgC-j-tj6w" 4 "2007-08-30" 2007 8 30
"863" "g_fGPZJlGeKGLgC-j-tj6w" 4 "2008-04-20" 2008 4 20
"864" "g_fGPZJlGeKGLgC-j-tj6w" 5 "2010-05-31" 2010 5 31
"865" "g_fGPZJlGeKGLgC-j-tj6w" 3 "2013-11-24" 2013 11 24
"866" "g_fGPZJlGeKGLgC-j-tj6w" 5 "2011-08-17" 2011 8 17
"867" "g_fGPZJlGeKGLgC-j-tj6w" 5 "2010-04-14" 2010 4 14
"868" "g_fGPZJlGeKGLgC-j-tj6w" 4 "2014-08-10" 2014 8 10
"869" "g_fGPZJlGeKGLgC-j-tj6w" 4 "2012-12-13" 2012 12 13
"870" "g_fGPZJlGeKGLgC-j-tj6w" 5 "2013-08-20" 2013 8 20
"871" "g_fGPZJlGeKGLgC-j-tj6w" 4 "2013-10-05" 2013 10 5
"872" "g_fGPZJlGeKGLgC-j-tj6w" 4 "2015-07-21" 2015 7 21
"873" "g_fGPZJlGeKGLgC-j-tj6w" 5 "2014-02-09" 2014 2 9
"874" "g_fGPZJlGeKGLgC-j-tj6w" 5 "2017-07-18" 2017 7 18
"875" "g_fGPZJlGeKGLgC-j-tj6w" 5 "2016-07-31" 2016 7 31
"876" "g_fGPZJlGeKGLgC-j-tj6w" 5 "2009-02-06" 2009 2 6
"877" "g_fGPZJlGeKGLgC-j-tj6w" 4 "2015-06-28" 2015 6 28
"878" "g_fGPZJlGeKGLgC-j-tj6w" 4 "2016-03-20" 2016 3 20
"879" "g_fGPZJlGeKGLgC-j-tj6w" 5 "2015-03-22" 2015 3 22
"880" "g_fGPZJlGeKGLgC-j-tj6w" 5 "2015-08-14" 2015 8 14
"881" "g_fGPZJlGeKGLgC-j-tj6w" 5 "2014-06-07" 2014 6 7
"882" "g_fGPZJlGeKGLgC-j-tj6w" 4 "2013-10-02" 2013 10 2
"883" "g_fGPZJlGeKGLgC-j-tj6w" 3 "2011-04-05" 2011 4 5
"884" "g_fGPZJlGeKGLgC-j-tj6w" 5 "2009-01-07" 2009 1 7
"885" "g_fGPZJlGeKGLgC-j-tj6w" 4 "2010-02-27" 2010 2 27
"886" "g_fGPZJlGeKGLgC-j-tj6w" 4 "2016-10-08" 2016 10 8
"887" "g_fGPZJlGeKGLgC-j-tj6w" 5 "2016-08-12" 2016 8 12
"888" "g_fGPZJlGeKGLgC-j-tj6w" 3 "2017-04-13" 2017 4 13
"889" "g_fGPZJlGeKGLgC-j-tj6w" 4 "2012-07-27" 2012 7 27
"890" "g_fGPZJlGeKGLgC-j-tj6w" 4 "2013-07-04" 2013 7 4
"891" "lxR1ub7Gapwg_Doh7kqqIg" 4 "2015-02-09" 2015 2 9
"892" "lxR1ub7Gapwg_Doh7kqqIg" 3 "2012-06-02" 2012 6 2
"893" "lxR1ub7Gapwg_Doh7kqqIg" 3 "2013-12-31" 2013 12 31
"894" "OuRkiY-izvy5QXvWEMaimQ" 5 "2016-08-31" 2016 8 31
"895" "OuRkiY-izvy5QXvWEMaimQ" 5 "2014-08-06" 2014 8 6
"896" "OuRkiY-izvy5QXvWEMaimQ" 4 "2015-12-18" 2015 12 18
"897" "OuRkiY-izvy5QXvWEMaimQ" 5 "2016-08-13" 2016 8 13
"898" "OuRkiY-izvy5QXvWEMaimQ" 1 "2014-08-26" 2014 8 26
"899" "OuRkiY-izvy5QXvWEMaimQ" 4 "2016-01-09" 2016 1 9
"900" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2017-07-23" 2017 7 23
"901" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2014-11-07" 2014 11 7
"902" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2016-05-19" 2016 5 19
"903" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2017-07-14" 2017 7 14
"904" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2015-05-30" 2015 5 30
"905" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2017-03-28" 2017 3 28
"906" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2013-09-05" 2013 9 5
"907" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2016-07-01" 2016 7 1
"908" "GnGjeLuG4EmjcYrhHlvP7Q" 2 "2017-04-12" 2017 4 12
